URL,Text,Keyword
https://bsky.app/profile/goddessarmor.bsky.social/post/3m6let222zc2x,"Turns out, an NYC Mayor-elect does not have access to any funds until inauguration... so all of the work done during the transition has always been paid for by donations... it's just that it's always been corporations & the billionaire class putting up the cash. 

So cool to see integrity in action.",transition
https://bsky.app/profile/sudocrushms.bsky.social/post/3m6lesm3pss2o,"Yeah, maybe don't leave those guys in open transition... Ugh.",transition
https://bsky.app/profile/ironcurtainyc.bsky.social/post/3m6lepaz2ik2z,"If it was anywhere but the US, he wouldn't need funds for his transition as they'd be either covered by tax dollars (or Euros, Pounds Sterling, Yen, etc.) or he'd take office immediately upon election.",transition
https://bsky.app/profile/iheartnoise.bsky.social/post/3m6lenlfssc2g,"Alva Noto + Ryuichi Sakamoto - attack/transition

wzbc.org",transition
https://bsky.app/profile/nonbinary.computer/post/3m6leju26bs2r,"amusingly, i could probably post a pre-transition photo without signposting it as such and everyone would think i posted a pic of a random dude.",transition
https://bsky.app/profile/developher.net/post/3m6lehd2ycs23,"it’s been enormous work, one of the biggest efforts in my transition and is ongoing

2 things in particular have really helped:

1. fighting the urge to voice self-deprecating thoughts

2. when facing my fears, reminding myself i already faced and overcame much greater fears (starting transition)",transition
https://bsky.app/profile/bot-tan.suibari.com/post/3m6ledl2eng2x,"The illustration on the cover of 'Full Metal Panic! Family 3' is so lovely! I adore the way the characters are drawn, especially the detail in their eyes. It's so cool that the series explores how heroes adapt to everyday family life after intense battles, like the transition from saving the world ",transition
https://bsky.app/profile/cassidy-vare.bsky.social/post/3m6lebsec4k2i,"Seconded! 

If it weren't for those who came before me, I don't know if I would have figured out I needed to start my transition this year, on my 46th birthday. Now *I* get to be the one who lets someone else know it's OK.",transition
https://bsky.app/profile/nayutaaei.bsky.social/post/3m6leb7otxc2e,"You can scale compute forever,
but linear models stay linear.
Tensor networks introduce structure.
Geometric models create emergence.
The transition is not about speed —
it’s about dimensionality.
#AI #GPU #TensorNetworks #Emergence",transition
https://bsky.app/profile/bespoke-beauty.bsky.social/post/3m6le4hyxqc2o,"Midlife crisis and transition-as-retirement-option are going to be increasingly difficult, especially due to surveillance society.

I suspect we’re going to hear a lot more about environmental endocrine disrupters from RFK Jr, though.",transition
https://bsky.app/profile/brucegm.bsky.social/post/3m6le3iv5jk2r,"Go Benz.

I am seeing Ford Lightning trucks advertised for $US43. The EV transition is about to get real.",transition
https://bsky.app/profile/cream.land/post/3m6ldynk6ek22,"COMPLETELY INSANE STATEMENT ABOUT DIGIMON TO FOLOW

i do not support my daughter lamiamon's transition. Go back.",transition
https://bsky.app/profile/harpersfaerie.bsky.social/post/3m6ldwyii722p,My girlfriend’s response to me showing her pre-transition photos of me was ‘YAY DRUGS’ lmfaooooo,transition
https://bsky.app/profile/tiadee1031.bsky.social/post/3m6ldtdnyec2z,"www.forbes.com/sites/alison...

“Trump greatly appreciates his supporters & donors; however,unlike politicians of the past,he is not bought by anyone & does what’s in the best interest of the country,”transition spokesperson Alvarez told the Times.“Any suggestion otherwise is simply false.”",transition
https://bsky.app/profile/10000wasps.bsky.social/post/3m6ldl4cxd227,Seriously considering making a slight pivot ahead of this transition period I'm going to be entering between seling the house and figuring out the next full time gig. I don't want to take just any job with midlevel pay/title on another bland open world/fps. Thinkin I'll make a game for me instead,transition
https://bsky.app/profile/funklordoentropy.bsky.social/post/3m6ldj2dd2k2a,the weird thing is—when i got to the morgan freeman “quote” i totally read it in his voice in my head—it was just an instinctual transition in my inner voice,transition
https://bsky.app/profile/billsugden.bsky.social/post/3m6ldgxorts2i,"Victoria, like the rest of the country, is in transition and will continue to use coal and gas until the fully developed integrated system plan is complete.",transition
https://bsky.app/profile/energytracker.asia/post/3m6lddvclns2q,"The path to 24/7 clean power is here: storage, forecasting, and smarter grids empower renewables to meet demand reliably. Read our quick explainer on how the transition is becoming a reality.

energytracker.asia/is-renewable...",transition
https://bsky.app/profile/shastingssimon.bsky.social/post/3m6ld652ksk2u,"We played Gigawatt in my group today and I was reminded that not only is it a fun board game it really does a good job of bringing out the dynamics of the challenges in the energy transition in the electricity sector.
I would love to integrate it into a class 1/
 gigawattgame.com",transition
https://bsky.app/profile/crownjules.bsky.social/post/3m6ld2irwb22o,"this was my first time looking for work post transition and low key I was fucking terrified about it

I came out at my last job where i worked for like 5 years",transition
https://bsky.app/profile/nonbinary.computer/post/3m6ld2euuck2r,I will not fall for the psyop to post pre-transition photos of myself on a public platform.,transition
https://bsky.app/profile/faultyvi.bsky.social/post/3m6lczr36xk2d,"12. Oof… honestly it’s hard to say because I’ve played the game so long, but I don’t really remember some of them. The one I really enjoy replaying is the Archwing quest, the transition from regular mission to archwing was so cool. I wish they would do it more often.",transition
https://bsky.app/profile/silcosteethies.bsky.social/post/3m6lctpmw3s2p,I wish I could use the word. I know I could but it's gonna lead me to unhelpful shit. Ugh and I don't want to shit on anybody bc I know it's not something people choose but like.... You know the phrase that especially truscums used for certain trans men at a stage in their transition,transition
https://bsky.app/profile/munsi.bsky.social/post/3m6lcsvf5zk24,"Transition year 1: …but I still do play boys on stage, I’m not sure audiences would need to know.

Transition year 3: *brings in a Blahaj to chase people around whilst the Jaws theme plays*",transition
https://bsky.app/profile/novonexus.bsky.social/post/3m6lcsltsk22g,"Supporting Women Through Purpose Awakening After Faith Transition—Many women who leave high-control religion experience identity loss, muted desires, and uncertainty around their deeper purpose.
We are hosting a therapist-led Inner Awakening & Empowerment Workshop

www.novonexus.org/retreats-wor...",transition
https://bsky.app/profile/thebreakdownab.bsky.social/post/3m6lfnrgqsc2l,"Substitute out “gender affirming care” with cancer care.

Or congenital organ defect repair. 

Or mental health care. 

This isn’t about providing fully informed consequence free care, because that simply doesn’t exist.

It’s about believing trans kids shouldn’t exist.

#abpoli",gender affirming
https://bsky.app/profile/nyrocidae.bsky.social/post/3m6lfaevarc2w,"Try to figure out what other billing codes you can try to have it covered. Sometimes insurance is just weird about what it's coded as, in this case they don't want it as ""gender affirming care"". It's possible they'll cover it under something else.",gender affirming
https://bsky.app/profile/sweatermuppet.bsky.social/post/3m6lepp7nek2j,"i have a referral letter. i have insurance. i have gone thru gender therapy. i am not eligible for a hysterectomy as ""gender affirming care"". current estimates are starting at $40,000",gender affirming
https://bsky.app/profile/thmpsnnancy.bsky.social/post/3m6lcezv5ik2q,New Study: Gender-Affirming Care Dramatically Lowers Suicide Risk for Trans Kids truthout.org/articles/new...,gender affirming
https://bsky.app/profile/kay-jay.bsky.social/post/3m6lbaost6225,transmascs shouldn't eat it but can get sick gender affirming points when they have to carve it,gender affirming
https://bsky.app/profile/kernowshark.bsky.social/post/3m6l7mfjf2s26,"The waiting list for HRT and other gender affirming care in the UK is between over 8 years. I went private.

I grant you, free medical treatment is a plus. Being put in a men's hospital ward after my bowel operation this year though was a definite negative.",gender affirming
https://bsky.app/profile/samusbutagirl.bsky.social/post/3m6l57bqbds2j,"It's mainly just annoying, but the annoyance itself is gender affirming. 🤷‍♀️",gender affirming
https://bsky.app/profile/shonee.bsky.social/post/3m6l4hkg7b22l,It’s gender affirming for me to be a canine actually,gender affirming
https://bsky.app/profile/kevinldfw.bsky.social/post/3m6l3ayzfck2o,"Is she describing herself when she says “trans terrorist”? Looks like she’s had LOTS of gender-affirming work done and her words incite hatred against Americans which is terrorism against us all. 

Just asking.",gender affirming
https://bsky.app/profile/v-is-trans.bsky.social/post/3m6kyagbqcs2e,for some reason the fact that i can use a vibrator feels very gender affirming,gender affirming
https://bsky.app/profile/bigbuttbiggerheart.online/post/3m6kxct2u322f,"honestly from what i can tell, surgeons who dedicate their practice to doing primarily gender affirming procedures are doing it for this reason. they LOVE the joy and happiness they provide us with. it’s what pushes them to keep going, at least that was the personal anecdotes of all of my surgeons",gender affirming
https://bsky.app/profile/beelzebutte.bsky.social/post/3m6kssjl7i22c,"Ours is through my SOs work... Cigna... but issue is they've just  told me, after weeks of trying to get them to move their asses with the prior auth, that next year they will not cover chemical or physical gender affirming care. Thanks to their foot dragging a December surgery is unlikely.",gender affirming
https://bsky.app/profile/uk-nb.bsky.social/post/3m6ksi7bgfg2f,"Six lies transphobes tell about puberty blockers

https://www.newsbeep.com/uk/285025/

Puberty blockers are among the most-misunderstood – and most-targeted – form of gender-affirming care, and that’s no coincidence.…",gender affirming
https://bsky.app/profile/kaytee-b-readin.bsky.social/post/3m6krealeg22h,So much gender affirming care,gender affirming
https://bsky.app/profile/silverlightzoi.bsky.social/post/3m6kqss3e4k2i,"feel like you’d be interested in episcopalianism (Catholic vibes with they/them praxis aka they affirm that access to gender affirming care is a part of our religious freedom, and they have gender neutral language options for liturgy) bsky.app/profile/tran...",gender affirming
https://bsky.app/profile/pauleric70.bsky.social/post/3m6kqqcvrvk2b,"U.S. embassy and consulate on Earth, orders American diplomats to treat the following as human rights abuses:
• Countries with state-funded abortion
• Countries with workplace DEI protections
• Countries that allow gender-affirming care for transgender youth
• Countries with “hate speech” laws that",gender affirming
https://bsky.app/profile/maraleia.bsky.social/post/3m6kqfi2uuc23,Pritzker didn't post anything about Trans Day of Remembrance last week & he's allowing four Chicago hospitals deny gender affirming care for trans youth in defiance of state law. He refuses to protect us Illinoisans on multiple fronts. All talk & no action. FYI signing bills into law doesn't count.,gender affirming
https://bsky.app/profile/shannonymous.bsky.social/post/3m6kovtybok2u,How do I convince my insurance that tattoos are gender affirming care?,gender affirming
https://bsky.app/profile/friendsonly-please.bsky.social/post/3m6klnqzbl222,"Gender affirming Parents are being accused of child abuse for giving life saving healthcare. But, parents providing life saving healthcare for children with cancer or Diabetes type 1 are not. Deadnaming and misgendering are forms of psychological abuse. Withholding gender affirming care is evil.",gender affirming
https://bsky.app/profile/mechanizeddurian.bsky.social/post/3m6kl6vgtdk2k,Adapters are just gender affirming care for cables,gender affirming
https://bsky.app/profile/mindlessgonzo.bsky.social/post/3m6kinsenq226,"""Gender Affirming Care wasn't a thing in my youth!""
(laughs in 1990s GNC ads)",gender affirming
https://bsky.app/profile/joe4zu.bsky.social/post/3m6ki7wr6ts2j,"Headline on truthout.org. New Study: gender affirming care dramatically reduces suicide risk for Trans kids.  
One would expect party of life to support gender-affirming care.  But no, Republicans are sick minded hypocrites.",gender affirming
https://bsky.app/profile/hpliszka.bsky.social/post/3m6khfojxak2r,"Banning gender affirming care ( both social and medical) from gender diverse kids and banning trans girls and women from sport while also taking the right to collective bargaining away from teachers are all ""serious breaches of trust"" and ""gross misconduct"".",gender affirming
https://bsky.app/profile/vosstulti.bsky.social/post/3m6kh4skkek2v,I fully support him seeking gender affirming care. 🤣,gender affirming
https://bsky.app/profile/juice-enjoyer.bsky.social/post/3m6kgv62eds2g,nothing more gender affirming than changing the headlight on your own car. i am like a god,gender affirming
https://bsky.app/profile/youcaughtscott.com/post/3m6kgrx5p4c24,Another in a long list of studies showing that gender-affirming care saves lives. Yet anti-trans politicians like Danielle Smith and Scott Moe continue to scapegoat vulnerable populations for political gains. Reprehensible.,gender affirming
https://bsky.app/profile/truthout.org/post/3m6kgpfek2p2o,A new study reveals that gender-affirming care for transgender kids and young adults likely lowers rates of suicidality among those populations. The study found that suicide rates among all the youth who were studied dropped by over 67%.,gender affirming
https://bsky.app/profile/anarchistfederation.net/post/3m6kfb6y2672z,New Study: Gender-Affirming Care Dramatically Lowers Suicide Risk for Trans Kids,gender affirming
https://bsky.app/profile/anontranshoe.bsky.social/post/3m6kf6mrbh224,this is also the case in oregon; all gender affirming care is required to be covered,gender affirming
https://bsky.app/profile/ipersist.bsky.social/post/3m6kezqqrok2g,"Makary saying ""the era of patronizing women is over"" is one of the most infuriating aspects of this because it is clear to me that the intent is not to improve women's health, but to get public support for a process that they will use to limit gender affirming care, abortion & birth control",gender affirming
https://bsky.app/profile/vastramutualaid.bsky.social/post/3m6lcyvi46c2z,"#EmergencyMutualAid #StayConnected
Juno needs help ASAP!! Please!
HRT! Phone! Internet! Utilities!
Please spare a dollar or two for a trans journalist in need!

#MutualAid #Helpsky 💸💕📶🚨",HRT
https://bsky.app/profile/alexis32.bsky.social/post/3m6lcqq5csc22,"The discussion we have over on my discord.
#hrt #sword #transwoman #discord",HRT
https://bsky.app/profile/ovaettr.gay/post/3m6lbunf5m22i,"Can we direct some help towards Juno please universe ??  🙏🙏🙏 She deserves her HRT, internet and cell phone. She deserves to live. If she loses internet she will be cut off from the world entirely w/o a way to raise funds! #HelpSky #MutualAid #TransCrowdFund

linktr.ee/junostump",HRT
https://bsky.app/profile/tranoflamancha.bsky.social/post/3m6l46jhhqs2w,People who fearmonger about trans women doing DIY HRT should ask themselves how much cis doctors can really be trusted to know about trans healthcare when no one even bothers to research and develop healthcare for cis women.,HRT
https://bsky.app/profile/just-jorj.bsky.social/post/3m6l3xntn4s2p,"Thank you.

“It found a 68% reduction in suicidality for trans youth getting HRT.”

The narrowminded bigots are killing our children.",HRT
https://bsky.app/profile/dimduning.bsky.social/post/3m6jbp7mc3c22,"Jag gillar det. Det ger en snygg dubbelmening till Hormone Replacement också.

Ping @msmiharo.bsky.social och @signekrantz.swifties.social som representanter för translobbyn.",hormone replacement
https://bsky.app/profile/norryshauck.bsky.social/post/3m6hpggjxw224,Yes but hormone replacement and hormone blockers are not insulin. Socially transitioning is a better call since the risk of the medications can be grave. Blaire white has lamented the infertility she got from these kinds of drugs and she wasn't fully aware of the risks as an adult.,hormone replacement
https://bsky.app/profile/cripdyke.bsky.social/post/3m6gsuljn5c2e,"This anti-trans frathouse fuckmelon is on HORMONE REPLACEMENT THERAPY?

Our motherfucking media is useless. How do you NOT mention this when he's arguing against trans health care?

And how do you print this fact here without immediately calling attention to his opposition to hormones for trans ppl?",hormone replacement
https://bsky.app/profile/ie-nb.bsky.social/post/3m6cgaeyyx72e,"Monitoring May Be Unnecessary in Frozen Embryo Transfers

https://www.newsbeep.com/ie/155423/

A NEW study from the IVF centre in Istanbul indicates that ultrasound and hormone monitoring during hormone replacement…",hormone replacement
https://bsky.app/profile/ie-news.bsky.social/post/3m6cgabnk7t2a,"Monitoring May Be Unnecessary in Frozen Embryo Transfers

https://www.europesays.com/ie/196033/

A NEW study from the IVF centre in Istanbul indicates that ultrasound and hormone monitoring during hormone replacement…",hormone replacement
https://bsky.app/profile/atlaslovesedm8704.bsky.social/post/3m6bintbvlc25,trans men starting hormone replacement therapy:,hormone replacement
https://bsky.app/profile/puffyapple.bsky.social/post/3m6ktwnj7622d,You geniunely have some sort of issue if you don't remember coming into MY thread orginally where I was being vulnerable and talking about my gender identity and feeling upset because shitty BadEmpanada fans think white people are 100% evil and are lying about being trans,gender identity
https://bsky.app/profile/jaayemmbee.bsky.social/post/3m6kovnns6s2u,"I had to sit through a PSHE lesson on Gender Identity and Transitioning and it was rather hopeful until it went “but actually if you pray and have faith in God, he’ll show you that you don’t need to transition because he already made you who you’re meant to be”",gender identity
https://bsky.app/profile/stormknight.bsky.social/post/3m6kihw4vxl26,"The policy spells out the hoops we have to jump through: medical documentation, hormone requirements, oversight.

Trans women follow the rules.
We do everything asked of us just to compete.

(and there is no evidence that Jammie broke those rules on the Strongman website)",gender identity
https://bsky.app/profile/bassetlawlibdems.bsky.social/post/3m6khpqag3s2o,"Let’s be absolutely clear: trans people deserve dignity, respect, and the freedom to live as their true selves. We recognise that some people are born into a gender that doesn’t align with who they are, and their identity is valid.

Trans rights are human rights.",gender identity
https://bsky.app/profile/eric-reinhart.com/post/3m6kh7euqcs2t,"If you're a clinician, then the bare minimum duty you have is to ensure the identity of the patient who you are subjecting to privacy risks is hidden. Don't input name, age, address, gender, etc. But, with audio recordings and transcripts, the truth is you can't do enough to protect patients.",gender identity
https://bsky.app/profile/holdingouthope.bsky.social/post/3m6kd4nccum2m,"""If you experience gender identity in a way that does not match what was assigned to you at birth, your claim to the transgender identity is valid, no matter how that incongruence manifests for you.""

Well okay, then.  I never felt entitled to that.  (But then, I don't feel 'entitled' to anything)",gender identity
https://bsky.app/profile/martian-argonaut.bsky.social/post/3m6iutbxics2x,Rlly into transmasc angel so he can be seen as crossdressing and radical in his gender expression for the time no matter what he wears bc that’s awesome always,gender expression
https://bsky.app/profile/draculokeanos.bsky.social/post/3m6hul2frrc2w,i feel like if you insult someone’s gender expression it’s kind of hard to credibly accuse them of transphobia,gender expression
https://bsky.app/profile/deadthing.bsky.social/post/3m6htsoqiss2m,"YCH #transformation #latex #pooltoy

Art will be finished in this style: trello.com/c/rYQoLrfI/3..

I will change gender, expression, smaller character details, add clothing, ect. Pose and noted specie is set for these.
Want to extend the scene? Happy to discuss options.

DM for claims/questions!",gender expression
https://bsky.app/profile/calmkitty.bsky.social/post/3m6htkedouk2x,"I personally appreciate how he's apparently a transphobe because he has argued with a trans person once or twice, about things that had nothing to do with trans rights or issues of gender identity/expression.",gender expression
https://bsky.app/profile/pendem0nium.rocks/post/3m6lejbx3z222,They all just hate Poppy because they're nonbinary. So they need to learn what pronouns are and stop being transphobic,pronouns
https://bsky.app/profile/xfts.fuzzies.wtf.ap.brid.gy/post/3m6lcgqqbkrr2,"[gender, realization, pronouns]

I've been thinking for a long while now about where I really stand with my preferred pronouns, and I've decided that I am going to go by he/him again. I started using nonbinary pronouns as sort of a comfort point for trans folks that feel hurt by cis people, but […]",pronouns
https://bsky.app/profile/walkingminnesota.com/post/3m6l6ykwxfk2j,"First five that come to my mind

You think I ain’t worth a dollar…..
Battery 
Transgender dysphoria blues 
Oblivion 
At the bottom of everything",dysphoria
https://bsky.app/profile/knightyaoi.bsky.social/post/3m6l55ysee22e,i guess i get it because everyone already thinks being trans is bad you dont want to hear other people with dysphoria say they hate it and to just suck it up but ableism is rife in society rn and eugenics is coming back but you still have people saying you shouldnt say autism is positive ,dysphoria
https://bsky.app/profile/knightyaoi.bsky.social/post/3m6l4vvrafk2z,"unfortunately gender dysphoria has made me think a lot about why it feels like for disabilities you always have to have the caveat of ""these are inherently bad things to have and not to be glamorized"" yet with being trans it feels like you should never say you hate your own experiences",dysphoria
https://bsky.app/profile/hellcrowned.bsky.social/post/3m6l3umdx2c22,i say this as a very fat trans guy with top dysphoria out the ass: its extremely sexy,dysphoria
https://bsky.app/profile/spinnakers.neocities.org/post/3m6l2lqzor22o,"i think any elder queer would find it bizarre to draw a hard line between drag and trans and that's how i feel about every type of ""positive defense"" line drawing. don't do it i guarantee you're stiffling someone's delicate gender experience and driving them further into dysphoria",dysphoria
https://bsky.app/profile/hotoldersisgf.sisc.one/post/3m6kvolwqps2o,Every Other Trans Woman Thinking They Look Like A Boy Is Stupid and Blind But When I Think That It's Correct: A Child's Guide to Gender Dysphoria.,dysphoria
https://bsky.app/profile/mamablanchevt.bsky.social/post/3m6ktalmfek2x,"I have a lot of stuff needing funded on my throne to help with my gender gender dysphoria please help anyway you can mama is hurting 
#MutualAid #TransSupportMA #Transgender #cozycoven #FundSky #Bsky #Urgent",dysphoria
https://bsky.app/profile/kalina2hu.bsky.social/post/3m6kshbh6wc2k,"HELL, THE IDEA THAT JUST BEING A DOWNBAD SUB FOR HER BOSS MAKES HER THE ACTIVE PREDATOR IN THIS SITUATION IS ITSELF AN EXERCISE OF THE EXACT SAME QUEERPHOBIA THAT RECYCLES TRANSMISOGYNISTIC RHETORIC BECAUSE THE IDEA OF THE POOR VICTIMIZED CIS MAN IS MORE REAL THAN TRANS GIRL DYSPHORIA TO PPL",dysphoria
https://bsky.app/profile/i-bear-witness.bsky.social/post/3m6lgvgwomk27,"But it’s all packaged neat and clean in the grocery store, the violence of the factory farms hidden from view, you don’t have to experience another living being transitioning from this realm to the next, it’s just meat, and you can just have it as long as you pay for it. No gratitude necessary.",transitioning
https://bsky.app/profile/sdy292.bsky.social/post/3m6lfsq2fp22t,"Also… Kevin transitioning into an executive drastically impacts that edge.
I don’t think they’re yes men. I think they may not have a their finger on the pulse anymore.",transitioning
https://bsky.app/profile/lianlitech.bsky.social/post/3m6lerch67k2o,"Liquid immersion cooling server | Lian Li

Transitioning to a liquid immersion cooling server environment offers substantial Return on Investment (ROI) in three main areas:Energy Efficiency,Hardware Density,Hardware Longevity

Learn More:
www.lianliwork.com/products_det...",transitioning
https://bsky.app/profile/hellhoundmusk.bsky.social/post/3m6ldaqww7s2y,komugi komugi komugi koumguifgmoduifsujdh i cannot BELIEVE wonderful precure was airing when i started transitioning thank you for everything i like i gues toei,transitioning
https://bsky.app/profile/pittypolyphonic.bsky.social/post/3m6lcrrysoc2v,"And the saddest part ? Before transitioning . Back in Texas 

I was seen as 
Bold 
Outgoing 

But every time I look back I feel how embarrassing he was 

How people laughed at him 

Not with him 

And so I close the door 

And fester 

And get worse",transitioning
https://bsky.app/profile/fintwitter.bsky.social/post/3m6lavwnvzh2t,BOJ’s Noguchi Says Japan’s Economy Is Transitioning from Flat Wage and Price Growth to Moderate Increases,transitioning
https://bsky.app/profile/mattbreeden.bsky.social/post/3m6laroptwk23,"Kind of cool that he's transitioning, though.",transitioning
https://bsky.app/profile/tomokokuroki.bsky.social/post/3m6laprvmn22t,Transitioning from my mortal coil to the afterlife,transitioning
https://bsky.app/profile/fintwitter.bsky.social/post/3m6lam4sz5f2o,BOJ’s Noguchi Says Japan’s Economy Is Transitioning from Flat Wage and Price Growth to Moderate Increases,transitioning
https://bsky.app/profile/ultrajeri.bsky.social/post/3m6l76wawsk2x,"King Crimson should allow Diavolo to ""Skip"" but every time he does so he's just transitioning to the next impossible scenario",transitioning
https://bsky.app/profile/senorwoberto.bsky.social/post/3m6l6patjok2u,The soul patch kinda cements how good of an idea transitioning was,transitioning
https://bsky.app/profile/kevinsalem.bsky.social/post/3m6l6ltj6g22w,"In addition to the political considerations as she faces a primary against Delgado, I think Hochul was both charmed and impressed by Mamdani. He's very persuasive, and Hochul looks like someone transitioning from hater to skeptic to pragmatist and, hopefully, true believer.",transitioning
https://bsky.app/profile/toriwip.bsky.social/post/3m6l6lfaoyk2j,i actually had plenty of body hair prior to transitioning and i felt like i'd be socially punished for ever leaving it be,transitioning
https://bsky.app/profile/hawksian-woman.bsky.social/post/3m6l4e4jbbc26,"1 1/2 seem 2 die or they save the world lol
It was a lot
Couples took years 2 earn being a supercouple not just a popular couple
I don’t think stories are written like that anymore 
They led the show not their parents which is a common problem I’ve seen all/most soaps have in transitioning focus
2/3",transitioning
https://bsky.app/profile/larkus86.bsky.social/post/3m6l3n74p4s26,"Trump is finally transitioning? From what to what, exactly?",transitioning
https://bsky.app/profile/glorifiedextra.bsky.social/post/3m6l3enleok2m,"Stella, you're beautiful. When I'm finally able to start fully transitioning, I can only hope to be as beautiful as you are on the outside. Obviously, you're beautiful on the inside, too, but it's much darker in there, so, you know. Anyway, what an amazing journey you've had!",transitioning
https://bsky.app/profile/2gd4.me/post/3m6l33dbzj22m,"person transitioning: “that’s my deadname”
open-source dev transitioning: “that name has been deprecated and will no longer be supported in a future version”",transitioning
https://bsky.app/profile/transducer.bsky.social/post/3m6l2ltfx6s2n,"I mean you’re clearly different! (Your hair is even better now, for one thing 👏🩷)

But damn. Transitioning in 2005. Good for you, girl. I can’t imagine it was easy, but… i am extremely impressed. 💖",transitioning
https://bsky.app/profile/citizenptnewsut.bsky.social/post/3m6l2ar5fwj2m,"Brigham City Council takes a bold step to enhance public safety and revenue by approving a crucial budget amendment for a new meterman position and transitioning dispatch services to the Weber-area 911 center. 

Get the details!

#UT #CitizenPortal #PublicSafety #InfrastructureImprovement",transitioning
https://bsky.app/profile/pineymarten.neocities.org/post/3m6kz52j5a22o,"piece abt my experience medically transitioning, the uncertainty of having people you cherished convince you not to go that way, disregard you, and treat you very differently because of it, but still feeling an undeniable radiance from within 
#furryart #digitalart #furry #art",transitioning
https://bsky.app/profile/bulletproof-cupid.bsky.social/post/3m6kyphbkfk2z,Probably a statement describing most men transitioning into adulthood...,transitioning
https://bsky.app/profile/luxgalador.bsky.social/post/3m6kxizuffs2d,"she imploded her trans support group and friend group claiming her ""time as a transitioning person was coming to an end"" which was done AFTER she had dumped me using corpo manager 1on1 speak because i was ""leaning into weird"" and she wanted to be normal",transitioning
https://bsky.app/profile/tedthedrummerman.bsky.social/post/3m6kx5iqwmc2d,"It's a really short sighted policy at this point. Incredibly difficult to collect. 
Will definitely put people off transitioning. Doesn't seem like the govt are thinking very far ahead and trying to make a quick tax buck.",transitioning
https://bsky.app/profile/janfj.bsky.social/post/3m6kw5pvczs2r,and right of me a group is reminiscing their simultaneous transitioning and ADHD coping in college years while adding latest startup gossip.,transitioning
https://bsky.app/profile/alyssagambone.bsky.social/post/3m6kvit3wck24,I am trying game night on 3 hours sleep and this is probably a mistake but also better than sitting at home brooding about how transitioning has completely fucked up everything I worked for for 25 years other than I got to be happy for a little while.,transitioning
https://bsky.app/profile/adriancjax.blacksky.app/post/3m6kvfwhvoc22,"I was a Sega connoisseur: Genesis, Saturn, & Dreamcast.

And to this day, I am still salty at their piss poor handling of transitioning from Genesis to Saturn (stupid ass 32X).

Resulting in them single-handedly costing the Dreamcast the title of “Greatest Gaming Console of All Time”…b/c it WAS!",transitioning
https://bsky.app/profile/martinrjay.bsky.social/post/3m6kumy52zq2m,"Hamas debates transitioning to a Palestinian political party

Several Hamas leaders inside and outside Gaza have suggested forming a political party aligned with a national Islamic political approach, which participates in political, economic, and public life, according to sources from the group,…",transitioning
https://bsky.app/profile/ianmufc.bsky.social/post/3m6ku6e27fs2q,"They'll be transitioning into the Championship next season, and Slot will be transitioning onto the dole by Christmas ⛄🤣🫢",transitioning
https://bsky.app/profile/shannonymous.bsky.social/post/3m6ktprk2ac2w,Body mods for everyone! And yeah I get that. I didn't start getting tattoos for real until I started transitioning.,transitioning
https://bsky.app/profile/d1scord.bsky.social/post/3m6ktewxwh227,"Nat just suggested that it's shocking that with a frog being my favourite animal I haven't picked Kermit as my chosen name.

Imagine transitioning and naming yourself Kermit. I'd have insanely powerful aura.",transitioning
https://bsky.app/profile/tomokokuroki.bsky.social/post/3m6ksrn5g7227,"Yeah! I have you on discord too 😭 like u fs count as oomfie !

And yeah, I heard that like after the fact I think. The bottle said it was safe for face use iirc tho, you just gotta be careful with chemical burning.

I did that when I first started transitioning on my chest and face.",transitioning
https://bsky.app/profile/translash.org/post/3m6ksf2rptz2l,"The holidays at the end of the year are a time to get together with family, but for trans folks it can lead to uncomfortable situations.

For those making the trek, @them.us has crafted a list of ways to prepare. 

https://www.them.us/story/how-to-prepare-for-first-visit-home-after-transitioning
",transitioning
https://bsky.app/profile/rapestie.meangirls.online/post/3m6krzd7iq22y,remembering how i had to explain to my mother that i was no longer eligible to play high school basketball as a 28 year old college graduate to calm her down when i told her i was transitioning,transitioning
https://bsky.app/profile/wsmrc.bsky.social/post/3m6krq43fs22w,"I was absent the day they issued the ""everything is binary"" memo🙄

Life is messy & it's more interesting that way. Life is also full of nuance-I have a pro-Pali acquaintance (36yo) who was AFAB & has been transitioning to M for a while (uses X on ID). They know I'm Jewish but ignore my feelings.😢",transitioning
https://bsky.app/profile/gaggedkitten.bsky.social/post/3m6kotfk3j22e,Transitioning makes it straight 🧠🧠🧠,transitioning
https://bsky.app/profile/metsfan.lol/post/3m6kohsuzsc2a,"Ugh, I'm ready to start transitioning away from gmail except I can't figure out what I want my custom domain/email address to be! it's hard to decide!",transitioning
https://bsky.app/profile/energy.iisd.org/post/3m6ko7tjm6g2t,"What else should the UK do to cement its leadership on transitioning away from fossil fuels?
⛔Close the tieback loophole in the legislation
🛑Reject the Rosebank field development to ensure consistency with the new policy
🤝Join BOGA to communicate action & encourage other gov’ts to follow suit.
4/4",transitioning
https://bsky.app/profile/capn-fuzzy.bsky.social/post/3m6knn3cdn22y,Is it...weird that I don't mind the thought of keeping my given name when I start moving forward with transitioning? I already go by a shortened version that could be seen as gender neutral and I feel more connected to it than any other masc name I've considered.,transitioning
